Temperature (K)	Bridge 1 Resistivity (Ohm)	Bridge 2 Resistivity (Ohm)
239.8694534	95.58387817	83.89662872
240.0326462	95.51397491	83.84450043
240.194252	95.46593903	83.79960236
240.3576965	95.39828613	83.74937347
240.535347	95.34241272	83.69742462
240.7093506	95.27728607	83.65044189
240.8854523	95.21742371	83.59488556
241.0642014	95.14656311	83.54517395
241.2364044	95.09170288	83.49270508
241.398201	95.03346375	83.45179108
241.5819931	94.96743225	83.39532349
241.7473526	94.91091492	83.35381592
241.9285507	94.84971588	83.29557373
242.1105499	94.77732483	83.24361725
242.2938995	94.72336426	83.19396332
242.4641953	94.67641602	83.16550964
242.6266479	94.60901581	83.10354706
242.7941971	94.5494101	83.0615332
242.9751968	94.4861496	83.00876038
243.1517487	94.45393738	82.97595398
243.3395538	94.37178558	82.90864014
243.5013962	94.31456085	82.85578705
243.6811981	94.27163788	82.81302185
243.8580475	94.21260803	82.76100555
244.038002	94.16895721	82.71690613
244.2143936	94.10914429	82.66692993
244.4045029	94.05112457	82.61711731
244.5642014	93.96942444	82.56924744
244.748703	93.89559509	82.5228949
244.9153976	93.82921143	82.46988495
245.0895462	93.7482782	82.42127716
245.254097	93.68444092	82.36861389
245.4260483	93.62151123	82.31382019
245.6053543	93.56608459	82.25977264
245.7864456	93.49847748	82.1836734
245.9468994	93.4404422	82.10775299
246.1202011	93.38230988	82.02448853
246.288002	93.32874359	81.97533661
246.4729462	93.24962585	81.91545685
246.6355972	93.19370148	81.8708255
246.805603	93.12802216	81.81742401
246.9749985	93.08218475	81.77922363
247.1540527	93.00631836	81.71639893
247.3307495	92.95807831	81.66977753
247.5155487	92.87551941	81.60755707
247.6893463	92.81991455	81.56203796
247.8671036	92.7452533	81.50115173
248.0358047	92.69436768	81.45869904
248.2184982	92.621008	81.40052704
248.3826981	92.58272003	81.36949646
248.5684509	92.49799896	81.29993744
248.7357025	92.4480307	81.25926331
248.9194031	92.37707794	81.2023233
249.0923996	92.30428284	81.14742462
249.2754974	92.25329895	81.10005615
249.4457016	92.20142303	81.05745636
249.6211014	92.13445435	81.0031424
249.7901993	92.08268646	80.96092712
249.9541016	92.01745667	80.90898285
250.1241989	91.97058838	80.87111237
250.3082962	91.89649292	80.80921204
250.4897995	91.83411957	80.7595575
250.6784973	91.77029327	80.70606415
250.8476028	91.71645325	80.66293213
251.0213547	91.65250366	80.60803162
251.1909485	91.59463104	80.55971619
251.3698044	91.53648285	80.51146606
251.5345993	91.46668091	80.45315247
251.7185516	91.41982971	80.41484619
251.8833466	91.37558472	80.37839691
252.061348	91.30625092	80.32016174
252.2317505	91.25574768	80.27828156
252.4083023	91.19042114	80.22490021
252.5729446	91.13571136	80.17987
252.7577515	91.07698029	80.13071503
252.9239502	91.02273804	80.08601868
253.1011505	90.95859009	80.03304108
253.2729492	90.90135712	79.98447815
253.4495468	90.84551819	79.93950317
253.6155472	90.80573029	79.90664215
253.7966003	90.73342651	79.84731934
253.961647	90.69161133	79.81391388
254.1454468	90.62086761	79.75135834
254.3179016	90.55536591	79.69634369
254.5004959	90.50430054	79.65346069
254.6670532	90.43970703	79.60002228
254.8363953	90.38944977	79.55937012
255.0014954	90.33393646	79.51350403
255.1790009	90.27403046	79.46571289
255.3479538	90.20664185	79.40738525
255.5064545	90.16614807	79.37456909
255.6755524	90.12671692	79.34223511
255.8528976	90.05354889	79.28124298
256.0379944	89.9964505	79.23324463
256.226944	89.93057281	79.17935822
256.3881378	89.8963031	79.15166626
256.5717468	89.82133484	79.08903839
256.7397003	89.77079071	79.04632141
256.9162445	89.7098645	78.99597595
257.0827484	89.65929565	78.95520599
257.2636414	89.59967529	78.90442535
257.4454498	89.55077454	78.86784058
257.631012	89.481315	78.80585144
257.7959595	89.42106384	78.75549103
257.9695587	89.37185822	78.71612305
258.1403961	89.32707886	78.67613983
258.3253479	89.25882446	78.6224115
258.4942017	89.22004364	78.5891217
258.6721497	89.14936432	78.53137146
258.8350067	89.11140198	78.49959229
259.0119476	89.04248993	78.44233948
259.1909485	88.99137299	78.40255096
259.3749084	88.92867859	78.34758759
259.5345917	88.86604614	78.29306854
259.6961975	88.82758911	78.263367
259.8629608	88.76783325	78.21240448
260.0426483	88.72059052	78.17489502
260.2030945	88.67689606	78.13786255
260.3887024	88.61439972	78.08604706
260.5554504	88.56231415	78.04259674
260.731308	88.50626892	77.99636597
260.8990021	88.46041779	77.95770477
261.0566101	88.40532959	77.91239471
261.2267456	88.36774567	77.87970673
261.40625	88.2959433	77.82163208
261.5849457	88.22723022	77.7671936
261.765686	88.18435944	77.72760132
261.9264984	88.14632324	77.6964621
262.1112976	88.07858551	77.64050812
262.276001	88.02442657	77.59428955
262.4514465	87.97381042	77.55362793
262.6223602	87.92793701	77.51361328
262.7958984	87.86952148	77.46693939
262.9633484	87.83816559	77.44076599
263.1399994	87.7639566	77.37875305
263.3027496	87.7238858	77.34622223
263.4861908	87.65830872	77.29122437
263.6555481	87.61006714	77.25189758
263.8387909	87.55118958	77.20152161
264.0005493	87.52159973	77.17602356
264.1767426	87.4476532	77.11542694
264.3450623	87.40844696	77.0818927
264.5071869	87.34474426	77.0297876
264.684494	87.29298126	76.97955261
264.8610992	87.23720428	76.94041901
265.0335541	87.1766217	76.89476105
265.2167053	87.13230957	76.85281891
265.3917542	87.0837442	76.81397461
265.5723877	87.03051971	76.76716461
265.7315979	86.98571869	76.72946899
265.8965454	86.93035919	76.68483826
266.0865479	86.88755035	76.64747223
266.2738495	86.8190863	76.59134338
266.4472504	86.77452637	76.55492523
266.6190948	86.71235504	76.50370361
266.7752991	86.66234711	76.45964478
266.9556427	86.61588379	76.42285309
267.1383057	86.55514099	76.376315
267.3278961	86.50710785	76.33195313
267.4898987	86.45276917	76.28609741
267.65065	86.40895905	76.25061249
267.812149	86.36240173	76.21389771
268.0074463	86.30402435	76.1628302
268.188797	86.25502563	76.12219971
268.3751068	86.19511078	76.07156372
268.5410004	86.14888794	76.033862
268.718399	86.09339844	75.98651581
268.8863983	86.0477652	75.94901001
269.0673981	85.99174194	75.9023056
269.2373047	85.9430954	75.86149261
269.410202	85.89128479	75.81874298
269.5903015	85.85103271	75.7864032
269.7728119	85.78683289	75.73198792
269.9348907	85.73052063	75.68189087
270.1128998	85.68986359	75.65100952
270.2759399	85.63435791	75.60255676
270.4429016	85.59196075	75.56826843
270.6325531	85.53368805	75.51775055
270.8167114	85.48325958	75.47838928
270.9876862	85.44044983	75.44238098
271.1652069	85.38214661	75.39467194
271.3252411	85.33438965	75.35424622
271.5079498	85.2865448	75.31530731
271.6836395	85.23419891	75.26972198
271.8731995	85.1804245	75.22639984
272.038559	85.13359924	75.18661621
272.2122498	85.08222992	75.14444244
272.3853455	85.03381531	75.10637909
272.5661469	84.98382782	75.062341
272.7255096	84.93953156	75.02450897
272.9044495	84.89079193	74.98493805
273.0749969	84.85339355	74.95329193
273.2565002	84.79166473	74.90203949
273.4221954	84.74832916	74.86598389
273.5932007	84.6947049	74.82121429
273.7742004	84.65067505	74.78655457
273.9597015	84.58952087	74.73342896
274.1334534	84.55173401	74.70359497
274.3139496	84.49099243	74.65137909
274.4858093	84.44848572	74.61261993
274.6454926	84.39725555	74.57285156
274.8117523	84.35466705	74.53503143
274.9753876	84.30356598	74.49505951
275.1560516	84.27052826	74.46856628
275.3420563	84.20186096	74.40981903
275.513855	84.16635254	74.37824066
275.6811066	84.10426025	74.3283316
275.8405914	84.0646106	74.29447571
276.032608	84.01212067	74.25138
276.2057037	83.96593964	74.21295929
276.3813629	83.91472015	74.17013702
276.5605927	83.87011108	74.13247955
276.7420502	83.81477844	74.08704376
276.9087982	83.76497986	74.04494843
277.0882111	83.72112854	74.0087915
277.2614441	83.68267029	73.97553589
277.4460907	83.6238858	73.927341
277.604248	83.59452484	73.90264526
277.7859497	83.52843506	73.84790283
277.9581451	83.4990686	73.82927612
278.1436005	83.4283313	73.76426208
278.3116913	83.41159668	73.7428595
278.4841919	83.33562897	73.68667297
278.6530914	83.2827478	73.64145813
278.8239136	83.24296417	73.60980499
278.9847412	83.19846069	73.57161407
279.1642456	83.15043488	73.53258942
279.3323517	83.12391693	73.50928345
279.5135498	83.05811005	73.45510345
279.6885529	83.00440979	73.41480988
279.8755493	82.95961823	73.37294342
280.0427551	82.90985382	73.32970795
280.2242584	82.86621063	73.29460266
280.3923492	82.81817993	73.25185547
280.5687561	82.77424652	73.21767853
280.7444458	82.71269958	73.17163818
280.928299	82.6781543	73.13785004
281.0924988	82.63890472	73.10031311
281.2776031	82.58825531	73.06238281
281.439743	82.5353833	73.01775055
281.6020508	82.50121216	72.98966064
281.7696533	82.46069702	72.95436005
281.9458008	82.40778168	72.9118811
282.1213531	82.34900055	72.85406616
282.3106537	82.31217438	72.83223022
282.4692535	82.26223511	72.78899445
282.6482544	82.22428253	72.75825958
282.8217926	82.19620911	72.72978638
283.0042419	82.13002319	72.67955658
283.180191	82.08555115	72.64181
283.3526459	82.03530151	72.60069244
283.5191956	81.99525177	72.56613495
283.6988983	81.94431915	72.52474823
283.8625031	81.90289795	72.48821838
284.0363464	81.8564035	72.45134827
284.2040558	81.81981079	72.41979584
284.3820038	81.76852081	72.37779755
284.5460358	81.73215424	72.34568939
284.7229462	81.67915894	72.30292175
284.891449	81.63407471	72.26411591
285.0657959	81.58989166	72.22845398
285.2301941	81.53612488	72.18176849
285.4040985	81.4988916	72.15225342
285.5685577	81.44810486	72.10633362
285.7497864	81.41230774	72.07879822
285.9286957	81.37691315	72.04666016
286.1197968	81.31437042	71.99792877
286.2915955	81.27563324	71.96603394
286.4638977	81.22566711	71.9240332
286.6254578	81.19206451	71.89578369
286.7887573	81.14245178	71.85354187
286.9691925	81.09746918	71.81389832
287.1575012	81.0476825	71.77493195
287.3147583	81.01564667	71.74853119
287.4954071	80.9627179	71.7038266
287.6526031	80.91496124	71.66200958
287.8271484	80.87983093	71.63449707
287.9943542	80.83778229	71.59802917
288.160553	80.7956485	71.56421295
288.3294525	80.75779694	71.53109131
288.5041962	80.70640289	71.48944946
288.6662445	80.66853699	71.45733459
288.8537903	80.62023743	71.417547
289.0339355	80.57663116	71.37588287
289.2128448	80.52980896	71.34181366
289.3715515	80.4919577	71.30960571
289.5509491	80.44591644	71.27155426
289.7167969	80.41925568	71.2497757
289.8922577	80.35927032	71.19892456
290.0569	80.31196472	71.15878571
290.2359009	80.27383881	71.12747681
290.4121552	80.24878296	71.10206573
290.5965424	80.18567383	71.05310272
290.7620544	80.15345215	71.02555389
290.9477539	80.09680878	70.97897919
291.1036987	80.06394135	70.95059387
291.263092	80.01646515	70.9112558
291.4267426	79.97020691	70.87235687
291.602951	79.93210083	70.84198517
291.7819519	79.87211456	70.80056427
291.9775085	79.84164551	70.76731323
292.1389465	79.80591553	70.7330777
292.312851	79.77443146	70.69584747
292.4799957	79.70459991	70.64781189
292.6575012	79.67224579	70.6238327
292.8248138	79.63426147	70.59103821
293.0030518	79.58816071	70.55382935
293.1676025	79.5445813	70.51508789
293.3435059	79.50384308	70.48284515
293.5106049	79.47057922	70.45446228
293.688797	79.42127533	70.41303894
293.8639069	79.38374634	70.38183838
294.0478516	79.33796143	70.34061798
294.2141113	79.30460052	70.31304596
294.3865509	79.25928497	70.27124207
294.5526123	79.22351929	70.37494934
294.7478485	79.16304962	70.21546936
294.9149933	79.13597046	70.17455933
295.0850372	79.07833649	70.12634735
295.266098	79.03460266	70.08931885
295.439743	78.99431091	70.05627747
295.6069489	78.95325867	70.02247742
295.7922516	78.91363434	69.98888458
295.9539948	78.88203735	69.96746521
296.1242523	78.83351837	69.92437134
296.2980499	78.79977966	69.89190857
296.4694519	78.75199829	69.85206696
296.624649	78.71952209	69.82509796
296.8113556	78.67046234	69.78480835
296.9651947	78.63354248	69.74940338
297.1114502	78.60271576	69.72343231
297.2681427	78.5631662	69.69427124
297.4496002	78.52067932	69.65917145
297.6291962	78.48658325	69.63044952
297.7928009	78.43581207	69.58771729
297.9577026	78.39673859	69.55395355
298.1291504	78.35685364	69.52073792
298.2854004	78.32030792	69.49018311
298.4591064	78.27952515	69.45599823
298.6289978	78.24696014	69.42948853
298.8119965	78.19937775	69.3892691
298.9767456	78.16093628	69.35762817
299.1554413	78.12156616	69.32394623
299.3045959	78.10100311	69.30744141
299.4843445	78.04357391	69.25864502
299.6466522	78.01884857	69.23838837
299.8276367	77.96015564	69.18848114
299.9888	77.92884918	69.16170624
300.1546478	77.88227661	69.12325714
300.3405609	77.83904266	69.0811203
300.5296936	77.79672333	69.05125488
300.6861572	77.76676544	69.02574005
300.8456421	77.72527802	68.99150879
301.0009003	77.70016571	68.97219971
301.1777496	77.64848267	68.92715576
301.3491516	77.60987213	68.89438446
301.5037537	77.57322906	68.86393311
301.6624603	77.54095581	68.8364856
301.8412476	77.49461914	68.79865601
302.0101013	77.4616629	68.77374878
302.1922913	77.41431122	68.73072449
302.3620605	77.38684326	68.70818878
302.5288086	77.33678131	68.66580078
302.6999969	77.30854523	68.64173615
302.8705597	77.26132233	68.60347687
303.0357971	77.22766724	68.57703369
303.2138062	77.18539734	68.53891724
303.3815918	77.14547913	68.50538849
303.5621948	77.1085556	68.47467865
303.7269897	77.06750397	68.44143494
303.9097595	77.02958832	68.40788483
304.0678101	76.99537109	68.37903534
304.2469025	76.95445374	68.34490143
304.4128113	76.91441803	68.31128418
304.595047	76.87624512	68.27923676
304.7567444	76.84310974	68.25331146
304.9355011	76.79800629	68.21390289
305.1051025	76.78316742	68.20179626
305.274353	76.72092072	68.14913086
305.4516449	76.70034607	68.12981537
305.6502533	76.63938538	68.07973511
305.8072968	76.6168042	68.06078949
305.9785004	76.56406158	68.01709534
306.1492462	76.51977844	67.98066986
306.3249054	76.48710297	67.95284546
306.4925079	76.4511322	67.92274536
306.6758423	76.41060425	67.88876526
306.8503571	76.37076355	67.85593323
307.0236969	76.33179871	67.82248291
307.1966553	76.30472748	67.79929901
307.3636475	76.25785583	67.76031494
307.5287018	76.22084198	67.72858276
307.7118073	76.1828595	67.69728851
307.8868561	76.1489917	67.67002502
308.0648041	76.10574677	67.63257538
308.2247009	76.07692139	67.60823425
308.3855591	76.03606049	67.57415161
308.5655975	75.99072693	67.54006531
308.7550049	75.95485443	67.5057782
308.9143982	75.93030701	67.48643799
309.0904541	75.88376831	67.44629211
309.2498474	75.85828613	67.42564453
309.4285431	75.81041473	67.38471466
309.5838013	75.77754517	67.35755768
309.7461548	75.74215027	67.32768097
309.9019928	75.7054837	67.2964682
310.0792389	75.67123932	67.265755
310.2440033	75.64075653	67.2418689
310.4044495	75.62687958	67.20902008
310.5614624	75.57653503	67.18639435
310.7424011	75.52725861	67.1465918
310.9059448	75.49682587	67.11964355
311.083252	75.45264435	67.08470215
311.2504425	75.41420502	67.05201294
311.4342957	75.3803241	67.02310547
311.5835571	75.34499878	66.99166748
311.7639008	75.30899384	66.96395081
311.9364929	75.27099548	67.04394226
312.1148987	75.24380249	66.90481018
312.2831421	75.20937744	66.87854004
312.4654999	75.15820404	66.83615021
312.6186523	75.13069275	66.84711365
312.8041077	75.091185	66.78827362
312.9615936	75.06253967	66.75854309
313.1325073	75.01810577	66.72259033
313.3093414	74.97485565	66.68497742
313.4919434	74.93970001	66.65304871
313.6527557	74.89892761	66.61906189
313.822052	74.87387421	66.71728943
313.9911499	74.83450928	66.5786499
314.1591949	74.80212219	66.53746399
314.3422546	74.75516663	66.49187195
314.5214539	74.72472015	66.47248474
314.6720886	74.68484283	66.43712769
314.8516998	74.65583344	66.41448944
315.0220947	74.63386139	66.39674896
315.2064972	74.58295013	66.35365082
315.3807526	74.54536285	66.32310791
315.5681458	74.5069339	66.28912781
315.7412415	74.48445404	66.27109161
315.91745	74.43457458	66.2282901
316.0917969	74.40840363	66.20679962
316.2692413	74.36098663	66.1663327
316.4280396	74.32980255	66.14085602
316.60495	74.29200562	66.10848267
316.7723541	74.26803986	66.08764648
316.9476013	74.220625	66.04849518
317.1168518	74.19183746	66.0236972
317.2923584	74.14886719	65.98790161
317.4705505	74.1110318	65.95119537
317.6453094	74.07659485	65.92707703
317.823349	74.03218872	65.88892303
318.0271454	73.99841553	65.86149963
318.2048035	73.95717194	65.82636871
318.3771057	73.92615234	65.80038757
318.5296936	73.89822662	65.77800629
318.7037048	73.86004822	65.74548248
318.8811951	73.82446289	65.71424255
319.0488892	73.79047821	65.6864389
319.2313995	73.75170013	65.65231873
319.4190521	73.71883759	65.62619568
319.5774994	73.69356232	65.6045517
319.7566376	73.65115326	65.56927979
319.924408	73.62035278	65.543414
320.1003876	73.5812323	65.51039337
320.2692566	73.55083679	65.48524231
320.447052	73.50817627	65.44874939
320.6092529	73.46197754	65.40954803
320.7895508	73.44087433	65.39219666
320.9517975	73.41154144	65.3695401
321.1367493	73.37036194	65.33272522
321.3116455	73.34119019	65.30745972
321.4888	73.30284363	65.27585632
321.6486969	73.27107269	65.24687836
321.8195038	73.23490814	65.21888153
321.9978485	73.20354004	65.19286865
322.1511993	73.17013916	65.16425568
322.3117523	73.14601135	65.14482056
322.4847412	73.10346863	65.10880859
322.6573639	73.07550354	65.08466064
322.8339539	73.03583679	65.05142426
322.9954987	72.99990356	65.02146362
323.1819	72.96572754	64.99209442
323.3504028	72.93175934	64.96328125
323.5309906	72.89427094	64.9315451
323.6952515	72.85771698	64.90074738
323.8766937	72.82491333	64.87372498
324.035553	72.79635529	64.84953369
324.1886139	72.7650766	64.82324829
324.3432007	72.73360077	64.79681915
324.5216064	72.70296295	64.77121216
324.6867523	72.66880951	64.74184174
324.8694458	72.63629364	64.71439209
325.046051	72.61284851	64.69327301
325.2276001	72.5670993	64.6564566
325.3901367	72.53286316	64.62788208
325.5673981	72.50032349	64.60024506
325.7322998	72.4778775	64.58141602
325.913208	72.43539795	64.54537231
326.0587006	72.39891052	64.51414337
326.2458496	72.36959229	64.48991913
326.4218903	72.34122528	64.46638672
326.6023102	72.29664764	64.42848206
326.7710571	72.25748932	64.39122925
326.9522552	72.22811371	64.37076599
327.1074524	72.21361969	64.35850372
327.3022003	72.16225159	64.31522278
327.4632416	72.12795441	64.2850119
327.6391602	72.0940033	64.25737
327.7918396	72.06936218	64.23793243
327.972702	72.030849	64.2045755
328.1409607	72.01029846	64.18772247
328.3158569	71.96520752	64.14922699
328.4808502	71.94376343	64.13044983
328.6591034	71.89945343	64.09393494
328.8314972	71.85636902	64.0619043
329.0229492	71.83095337	64.03596466
329.1774445	71.79600464	64.00608017
329.3464508	71.76804565	63.98298462
329.5141602	71.74176575	63.96079453
329.6904449	71.70384949	63.928909
329.8601532	71.67215881	63.90214554
330.0228577	71.63910553	63.87440552
330.1816559	71.61054474	63.85012695
330.3655548	71.57510468	63.82036804
330.5244904	71.53962006	63.79018311
330.7051544	71.51168793	63.76699265
330.8692627	71.48401825	63.74341522
331.062149	71.44394562	63.70980637
331.2262421	71.41208252	63.68238419
331.4011993	71.38021942	63.65704514
331.5593414	71.36640717	63.63974213
331.7388	71.31751495	63.60311356
331.901001	71.29471558	63.58443787
332.0709991	71.25298828	63.54869873
332.2353363	71.23841492	63.53720764
332.3908539	71.1946048	63.49968018
332.5566864	71.16744751	63.47760529
332.7362518	71.12845245	63.44375031
332.9072571	71.08954254	63.41188217
333.0664063	71.06732727	63.39261368
333.242157	71.02558807	63.35511505
333.4158478	71.00238983	63.33722931
333.5840912	70.96897583	63.30793533
333.773056	70.93527802	63.28089096
333.9307404	70.90015594	63.25050613
334.1064911	70.87408325	63.22970535
334.2645111	70.85392273	63.21240845
334.4370422	70.81293732	63.17763794
334.6026611	70.78522003	63.15468979
334.7876129	70.74727051	63.12200699
334.9541473	70.72188812	63.10222153
335.135498	70.68197388	63.06711365
335.2858582	70.6578302	63.04567856
335.446701	70.62374756	63.01845825
335.6075439	70.59347992	62.99141953
335.7836456	70.563396	62.96781784
335.9591064	70.54082794	62.94813568
336.1318054	70.49933685	62.91294479
336.3092499	70.46238251	62.87592224
336.4893494	70.4349588	62.85865356
336.6560059	70.39954315	62.82847961
336.8363953	70.37239807	62.80591034
336.9932861	70.34040894	62.77934998
337.1725464	70.31121002	62.7546611
337.3562469	70.26979065	62.71238937
337.5418549	70.24508545	62.69855637
337.7126007	70.22438599	62.68182571
337.8886414	70.17979248	62.64341797
338.04776	70.16254181	62.630177
338.2284088	70.11896027	62.59191299
338.4019012	70.07232147	62.5599762
338.5803528	70.05393585	62.53706635
338.743042	70.03383514	62.52052292
338.9255066	69.99177185	62.48547989
339.0939941	69.95704041	62.45917374
339.2689514	69.92927521	62.43177094
339.4231567	69.9050177	62.41110031
339.6051483	69.86935547	62.38187332
339.7837524	69.85679749	62.3715387
339.9385986	69.81167328	62.33268738
340.0892487	69.78246826	62.3081337
340.2682495	69.75621582	62.28595398
340.4459991	69.73398651	62.26635361
340.6156006	69.69297638	62.23233871
340.7736053	69.67718658	62.21976288
340.9613953	69.63227203	62.18083054
341.1172943	69.58452148	62.14091202
341.2939453	69.57192322	62.13024796
341.4521027	69.53663452	62.10098999
341.6112518	69.5160022	62.08296356
341.7750397	69.48666687	62.05578217
341.9675903	69.45077759	62.02773071
342.1391449	69.41782471	62.00006683
342.3053589	69.39070831	61.97712128
342.4561615	69.35390411	61.94568802
342.6195984	69.33197723	61.92751602
342.7896118	69.30081055	61.93880356
342.9662476	69.27208435	61.87692093
343.1192627	69.24174072	61.85023987
343.2937469	69.21467621	61.82833435
343.4633484	69.19037567	61.80888107
343.6452942	69.15391205	61.77672913
343.8130035	69.12441101	61.74862259
344.0028534	69.09308105	61.72534775
344.1889038	69.05033173	61.68901077
344.3457031	69.03339172	61.67518402
344.513092	69.00749908	61.65347778
344.6902924	68.97492126	61.6256752
344.858902	68.95440582	61.60852249
345.0238953	68.91344574	61.57424026
345.1731567	68.88327576	61.54823959
345.360611	68.85415833	61.52327194
345.5366516	68.84956482	61.52029312
345.7120361	68.79153656	61.47050217
345.8708038	68.76901245	61.45170776
346.0453033	68.73294952	61.42096939
346.2223053	68.70941315	61.40047882
346.4089508	68.6727179	61.37014847
346.5561981	68.63341431	61.33650803
346.7339478	68.6174176	61.32335815
346.8930054	68.58884125	61.2995282
347.0765076	68.55777893	61.27280502
347.2577515	68.53211823	61.25094803
347.4436951	68.49504272	61.21965668
347.612854	68.47192474	61.20291626
347.7758026	68.43847412	61.1719342
347.9354553	68.40457367	61.13787399
348.1148529	68.38124115	61.12340805
348.2835541	68.34264099	61.08771957
348.4710083	68.32321228	61.07445908
348.6324921	68.30729218	61.06123566
348.7655945	68.26859528	61.02793121
348.9386597	68.25075836	61.01424057
349.121109	68.21172302	60.97993042
349.2890625	68.17352356	60.94696442
349.4582977	68.15339722	60.93005524
349.6314545	68.13196136	60.91491028
349.8125	68.092724	60.87925217
349.9804077	68.0691568	60.85955872
350.1607971	68.03385345	60.8294313
350.3267059	68.00556824	60.80883835
350.4983368	67.97583221	60.78087555
350.6573486	67.94846252	60.75751999
350.8330078	67.92015045	60.73311081
350.9982452	67.89336609	60.71189178
351.1828003	67.86076477	60.6827861
351.3620911	67.82997742	60.65622253
351.5384521	67.80125916	60.63233261
351.7021942	67.78225891	60.61851883
351.8795471	67.74374146	60.58400314
352.048645	67.71871246	60.56344711
352.2076874	67.69092865	60.53888123
352.3643951	67.66302734	60.51481339
352.5464478	67.63491852	60.49163925
352.7100983	67.61410065	60.47356842
352.8836517	67.57852417	60.44388672
353.0428925	67.55117706	60.4198938
353.2129517	67.52389893	60.39771866
353.3791962	67.49474731	60.37309174
353.5571899	67.46722809	60.34959885
353.715744	67.44618744	60.33258133
353.8848877	67.41193909	60.30277695
354.0683594	67.38768036	60.2841246
354.2510986	67.35319458	60.25262741
354.4205475	67.32956635	60.23276474
354.5850525	67.29844971	60.2065094
354.7364502	67.27726807	60.18581619
354.9338989	67.24265961	60.15964645
355.1087952	67.2228125	60.14272842
355.2855988	67.18116302	60.10679077
355.4470978	67.16009705	60.08878357
355.6354065	67.12525177	60.06008133
355.7920074	67.08874573	60.02883392
355.9661102	67.07034821	60.01316742
356.1239624	67.04169647	59.98857559
356.305954	67.01600342	59.96693558
356.4845581	66.9926709	59.94680679
356.6669006	66.95693878	59.91694641
356.8378448	66.92779053	59.89272644
357.0153503	66.90125153	59.86972931
357.1739044	66.86483337	59.83757248
357.3414917	66.84637268	59.82357422
357.4995117	66.82488739	59.80494598
357.6681519	66.79409546	59.77881149
357.8333893	66.76984711	59.75772232
357.9979553	66.74249573	59.73473572
358.1507416	66.71849335	59.71433563
358.2999573	66.69286957	59.69269638
358.4733429	66.65753052	59.66548203
358.6666107	66.63716858	59.64497253
358.8227997	66.61130188	59.62409698
359.0002441	66.58217957	59.5985614
359.1557465	66.56287109	59.58351135
359.3387604	66.52802856	59.55216492
359.480896	66.49297852	59.52657639
359.6844482	66.47154144	59.50417816
359.8725586	66.43063354	59.47597076
360.0601044	66.40941498	59.45136948
360.2230072	66.38599365	59.43155899
360.3892975	66.35714935	59.40718536
360.5581055	66.34578461	59.39720078
360.7399445	66.3042627	59.36221085
360.9036102	66.2883493	59.34923111
361.0782623	66.24985046	59.31603088
361.2512512	66.213078	59.28903824
361.4386139	66.19148376	59.26644974
361.6022034	66.17984558	59.2571904
361.7781372	66.13880676	59.22177368
361.9398956	66.11815857	59.20398041
362.1163025	66.08550171	59.17643677
362.2750549	66.06103973	59.15558731
362.4480591	66.03306274	59.13208298
362.6103516	66.02219818	59.12312073
362.7861938	65.98067993	59.08738724
362.9515076	65.95707825	59.06793045
363.1372528	65.92567261	59.04059738
363.3146515	65.90855164	59.02662354
363.4871521	65.87044739	58.99377792
363.6498413	65.86079315	58.98536697
363.8209076	65.81827179	58.94979401
363.9801483	65.80161469	58.935177
364.1608429	65.76694458	58.906064
364.3215485	65.74271851	58.88511932
364.4951019	65.71592804	58.86310486
364.6501617	65.68961243	58.83995682
364.8354034	65.66517365	58.8195372
364.9953003	65.64097015	58.79986862
365.1716003	65.61333099	58.77577621
365.3246918	65.58775055	58.75428467
365.4986877	65.56316132	58.73324234
365.6735535	65.541026	58.7149649
365.8540039	65.51006104	58.68800537
366.0072479	65.49312744	58.67395889
366.160553	65.46313507	58.64839142
366.320694	65.44323395	58.63181015
366.5023956	65.41138458	58.60433182
366.6858063	65.39337982	58.59130188
366.8614502	65.35633087	58.55778336
367.0001984	65.34272186	58.54597794
367.181839	65.30658234	58.5153949
367.3648071	65.27118744	58.48490509
367.5547028	65.2473111	58.46490707
367.7178955	65.21046844	58.44091934
367.9698486	65.17950867	58.40808914
368.1305084	65.15869324	58.38988281
368.2926483	65.13162079	58.36961136
368.4688568	65.1091153	58.34788589
368.6203461	65.08019104	58.32357269
368.7917023	65.06232544	58.30797852
368.9626923	65.03585175	58.28483368
369.1452942	65.01098602	58.26463898
369.3321533	64.98898285	58.24566696
369.5218506	64.95507202	58.21723373
369.6543884	64.93319214	58.19860291
369.8456573	64.90677521	58.17631088
370.0233459	64.8769519	58.14995102
370.2077637	64.85256866	58.13024658
370.3666534	64.82463135	58.10605408
370.5429535	64.79967377	58.08556396
370.7073059	64.76960297	58.06044205
370.8986359	64.74790527	58.04175064
371.0583496	64.7188205	58.01588654
371.2138977	64.70033295	58.00174377
371.3641052	64.68710876	57.99090485
371.5465546	64.65177124	57.95998459
371.7139587	64.62890533	57.94031525
371.8686523	64.60387726	57.91904083
372.0349426	64.57281006	57.89191727
372.2210541	64.55077423	57.87429169
372.4089508	64.52434418	57.84848068
372.5859985	64.49488037	57.8271666
372.7429047	64.47931793	57.8134201
372.8939972	64.44916779	57.78819
373.0657501	64.42919067	57.77228027
373.260498	64.39631195	57.74307129
373.4255371	64.37394989	57.7230481
373.5947113	64.34927246	57.70336548
373.7660065	64.33353302	57.69050201
373.9487	64.29977173	57.66123657
374.1215057	64.28056213	57.64708389
